name,code
Heldenstein,09183120
Heldrungen,16065033
Helferskirchen,07143028
Helgoland,01056025
Hellenhahn-Schellenberg,07143237
Hellenthal,05366020
Hellertshausen,07134037
Hellingen,16069019
Hellschen-Heringsand-Unterschaar,01051045
Hellwege,03357022
Helmbrechts,09475136
Helmenzen,07132047
Helmeroth,07132048
Helmsdorf,16061046
Helmstadt,09679144
Helmstadt-Bargen,08226106
Helmstedt,03154010
Helmstedt,03154502
Helmstorf,01057026
Helpsen,03257013
Helsa,06633012
Helse,01051046
Heltersberg,07340015
Helvesiek,03357023
Hemau,09375148
Hemdingen,01056026
Hemer,05962016
Hemhofen,09572130
Hemleben,16065034
Hemme,01051047
Hemmelzen,07132049
Hemmersheim,09575130
Hemmingen,03241007
Hemmingen,08118027
Hemmingstedt,01051048
Hemmoor,03352022
Hemsbach,08226031
Hemsbünde,03357024
Hemslingen,03357025
Hemsloh,03251019
Henau,07140050
Hendungen,09673130
Henfenfeld,09574131
Henfstädt,16069021
Hengersberg,09271125
Henneberg,16066028
Hennef (Sieg),05382020
Hennigsdorf,12065136
Hennstedt,01051049
Hennstedt,01061036
Hennweiler,07133043
Henschleben,16068026
Henschtal,07336037
Henstedt-Ulzburg,01060039
Hentern,07235043
Hepberg,09176131
Heppenheim (Bergstraße),06431011
Hepstedt,03357026
Herbertingen,08437044
Herbolzheim,08316017
Herborn,06532012
Herborn,07134038
Herbrechtingen,08135020
Herbsleben,16064022
Herbstadt,09673131
Herbstein,06535008
Herbstmühle,07232049
Herchweiler,07336039
Herdecke,05954020
Herdorf,07132050
Herdwangen-Schönach,08437124
Heretsried,09772156
Herford,05758012
Herforst,07232050
Hergatz,09776131
Hergenfeld,07133044
Hergenroth,07143238
Hergensweiler,09776115
Hergersweiler,07337037
Hergisdorf,15087210
Heringen (Werra),06632009
Heringen/Helme,16062064
Heringsdorf,01055022
Heringsdorf,13075049
Herl,07235044
Herleshausen,06636005
Hermaringen,08135021
Hermersberg,07340016
Hermeskeil,07235045
Hermsdorf,12066124
Hermsdorf,16074041
Hermsdorf/Erzgeb.,14628170
Herne,05916000
Herold,07141054
Heroldishausen,16064023
Heroldsbach,09474135
Heroldsberg,09572131
Heroldstatt,08425139
Herrenberg,08115021
Herrenhof,16067036
Herren-Sulzbach,07336040
Herresbach,07137035
Herrieden,09571166
Herrischried,08337049
Herrmannsacker,16062018
Herrngiersdorf,09273127
Herrnhut,14626180
Herrnschwende,16068027
Herrnwald,09677458
Herrsching a. Ammersee,09188124
Herrstein,07134039
Hersbruck,09574132
Herschbach,07143029
Herschbach (Oberwesterwald),07143239
Herschberg,07340017
Herschbroich,07131028
Herschdorf,16070027
Herscheid,05962020
Herschweiler-Pettersheim,07336041
Hersdorf,07232332
Herten,05562020
Herxheim am Berg,07332026
Herxheim bei Landau/Pfalz,07337038
Herxheimweyher,07337039
Herzberg (Elster),12062224
Herzberg (Mark),12068188
Herzberg am Harz,03156009
Herzebrock-Clarholz,05754020
Herzfeld,07232240
Herzhorn,01061037
Herzlake,03454021
Herzogenaurach,09572132
Herzogenrath,05334016
Hesel,03457010
Hespe,03257014
Heßdorf,09572133
Hesseneck,06437008
Heßheim,07338012
Hessigheim,08118028
Hessisch Lichtenau,06636006
Hessisch Oldendorf,03252007
Hesweiler,07135041
Hetlingen,01056027
Hetschburg,16071031
Hettenhausen,07340018
Hettenleidelheim,07332027
Hettenrodt,07134040
Hettenshausen,09186126
Hettingen,08437047
Hettstadt,09679146
Hettstedt,15087220
Hetzerath,07231053
Hetzles,09474137
Heubach,08136028
Heuchelheim,06531007
Heuchelheim bei Frankenthal,07338013
Heuchelheim-Klingen,07337040
Heuchlingen,08136029
Heuerßen,03257015
Heukewalde,16077016
Heupelzen,07132051
Heusenstamm,06438005
Heustreu,09673133
Heusweiler,10041513
Heuthen,16061047
Heuweiler,08315051
Heuzert,07143240
Heyen,03255020
Heyersdorf,16077017
Heygendorf,16065035
Hiddenhausen,05758016
Hienheimer Forst,09273454
Hilbersdorf,16076027
Hilchenbach,05970020
Hildburghausen,16069024
Hilden,05158016
Hilders,06631012
Hildesheim,03254021
Hildrizhausen,08115022
Hilgenroth,07132052
Hilgermissen,03256013
Hilgert,07143030
Hilgertshausen-Tandern,09174147
Hilkenbrook,03454022
Hille,05770012
Hillerse,03151012
Hillesheim,07233029
Hillesheim,07339028
Hillgroven,01051050
Hillscheid,07143031
Hilpoltstein,09576127
Hilscheid,07231054
Hilst,07340019
Hiltenfingen,09772157
Hilter am Teutoburger Wald,03459022
Hiltpoltstein,09474138
Hilzingen,08335035
Himbergen,03360011
Himmelkron,09477121
Himmelpforten,03359025
Himmelstadt,09677142
Himmighofen,07141055
Hingstheide,01061038
Hinrichshagen,13075050
Hinte,03452011
Hinterschmiding,09272126
Hintersee,13075051
Hintertiefenbach,07134041
Hinterweidenthal,07340020
Hinterweiler,07233030
Hinterzarten,08315052
Hinzenburg,07235046
Hinzert-Pölert,07235047
Hinzweiler,07336042
Hipstedt,03357027
Hirrlingen,08416018
Hirschaid,09471145
Hirschau,09371127
Hirschbach,09371128
Hirschberg,07141057
Hirschberg,16075046
Hirschberg an der Bergstraße,08226107
Hirschfeld,12062232
Hirschfeld,14524110
Hirschfeld,16076028
Hirschfeld (Hunsrück),07140053
Hirschhorn (Neckar),06431012
Hirschhorn/Pfalz,07335014
Hirschstein,14627070
Hirschthal,07340021
Hirschwald,09371455
Hirten,07137036
Hirzenhain,06440011
Hirz-Maulsbach,07132053
Hisel,07232052
Hittbergen,03355018
Hitzacker (Elbe),03354009
Hitzhofen,09176132
Hitzhusen,01060040
Höchberg,09679147
Hochborn,07331011
Hochdonn,01051051
Hochdorf,08116027
Hochdorf,08426058
Hochdorf-Assenheim,07338014
Höchenschwand,08337051
Hochheim,16067037
Höchheim,09673134
Hochheim am Main,06436006
Hochkirch,14625230
Hochscheid,07231056
Hochspeyer,07335015
Höchst i. Odw.,06437009
Hochstadt (Pfalz),07337041
Hochstadt a. Main,09478127
Höchstadt a.d. Aisch,09572135
Höchstädt a.d. Donau,09773139
Höchstädt i. Fichtelgebirge,09479126
Hochstätten,07133045
Höchstberg,07233215
Höchstenbach,07143241
Hochstetten-Dhaun,07133046
Hockenheim,08226032
Hockweiler,07235048
Hodenhagen,03358014
Hodorf,01061039
Hof,07143243
Hof,09464000
Hofbieber,06631013
Höfen an der Enz,08235035
Hoffeld,01058076
Hoffeld,07131030
Hofgeismar,06633013
Hofheim am Taunus,06436007
Hofheim i. UFr.,09674149
Hofkirchen,09275127
Hofstetten,08317046
Hofstetten,09181124
Högel,01054045
Högersdorf,01060041
Högsdorf,01057027
Höhbeck,03354010
Hohberg,08317047
Hohe Börde,15083298
Hohe Wart,09676455
Höheinöd,07340022
Höheischweiler,07340023
Hohen Demzin,13072045
Hohen Neuendorf,12065144
Hohen Pritz,13076062
Hohen Sprenz,13072046
Hohen Viecheln,13074031
Hohen Wangelin,13071063
Hohenahr,06532013
Hohenaltheim,09779162
Hohenaspe,01061040
Hohenau,09272127
Hohenberg a.d. Eger,09479127
Hohenberg-Krusemark,15090245
Hohenbocka,12066132
Hohenbollentin,13071064
Hohenbrunn,09184129
Hohenbucko,12062237
Hohenburg,09371129
Hohendubrau,14626190
Hohenfelde,01057029
Hohenfelde,01061041
Hohenfelde,01062033
Hohenfelde,13072047
Hohenfelden,16071032
Hohenfels,08335096
Hohenfels,09373134
Hohenfels-Essingen,07233033
Hohenfinow,12060092
Hohenfurch,09190129
Hohengandern,16061048
Hohenhameln,03157002
Hohenhorn,01053053
Hohenkammer,09178133
Hohenkirchen,13074032
Hohenkirchen,16067039
Höhenkirchen-Siegertsbrunn,09184127
Höhenland,12064222
Hohenleimbach,07131206
Hohenleipisch,12062240
Hohenleuben,16076029
Hohenlinden,09175123
Hohenlockstedt,01061042
Hohenmocker,13071065
Hohenmölsen,15084235
Hohenöllen,07336043
Hohenpeißenberg,09190130
Hohenpolding,09177121
Hohenroda,06632010
Hohenroth,09673135
Hohenselchow-Groß Pinnow,12073309
Hohenstadt,08117031
Hohenstein,06439006
Hohenstein,08415090
Hohenstein,16062062
Hohenstein-Ernstthal,14524120
Hohen-Sülzen,07331041
Hohentengen,08437053
Hohentengen am Hochrhein,08337053
Hohenthann,09274141
Hohenwart,09186128
Hohenwarte,16073035
Hohenwarth,09372135
Hohenwestedt,01058077
Hohenzieritz,13071066
Hohes Kreuz,16061049
Höhfröschen,07340024
Hohn,01058078
Höhn,07143242
Hohndorf,14521290
Höhndorf,01057028
Hohne,03351015
Hohnhorst,03257016
Hohnstein,14628190
Hohnstorf (Elbe),03355019
Höhr-Grenzhausen,07143032
Hohwacht (Ostsee),01057030
Hoisdorf,01062035
Holdorf,03460005
Holdorf,13074033
Holenberg,03255021
Holldorf,13071067
Holle,03254022
Hollenbach,09771140
Hollenbek,01053054
Hollenstedt,03353019
Holler,07143033
Hollern-Twielenfleth,03359026
Hollfeld,09472154
Hollingstedt,01051053
Hollingstedt,01059039
Hollnich,07140055
Hollnseth,03352024
Hollstadt,09673136
Holm,01054048
Holm,01056028
Holste,03356004
Holstenniendorf,01061043
Holsthum,07232053
Holt,01059124
Holtgast,03462006
Holthusen,13076063
Holtland,03457011
Holtsee,01058080
Holzappel,07141059
Holzbach,07140056
Holzbunge,01058081
Holzdorf,01058082
Holzen,03255022
Holzerath,07235050
Holzgerlingen,08115024
Holzgünz,09778151
Holzhausen an der Haide,07141060
Holzheim,07141061
Holzheim,09773140
Holzheim,09775126
Holzheim,09779163
Holzheim a. Forst,09375153
Holzkirch,08425062
Holzkirchen,09182120
Holzkirchen,09679149
Holzmaden,08116029
Holzminden,03255023
Holzminden,03255505
Holzsußra,16065038
Holzwickede,05978016
Homberg,07143244
Homberg,07336044
Hömberg,07141058
Homberg (Efze),06634009
Homberg (Ohm),06535009
Homburg,10045114
Hommerdingen,07232054
Honerath,07131032
Honigsee,01057031
Hönningen,07131029
Hontheim,07231057
Hoogstede,03456009
Hoort,13076064
Hopferau,09777135
Hopfgarten,16071034
Höpfingen,08225039
Hoppegarten,12064227
Hoppenrade,13072048
Hoppstädten,07336045
Hoppstädten-Weiersbach,07134042
Hopsten,05566020
Horath,07231058
Horb am Neckar,08237040
Horbach,07133047
Horbach,07143034
Horbach,07340025
Horben,08315056
Horbruch,07134043
Hörden am Harz,03156010
Hördt,07334011
Horgau,09772159
Horgenzell,08436095
Hörgertshausen,09178132
Horhausen,07141062
Horhausen (Westerwald),07132055
Höringen,07333030
Horka,14626200
Horn,07140058
Hornbach,07340211
Horn-Bad Meinberg,05766032
Hornbek,01053056
Hornberg,08317051
Horneburg,03359027
Hornow-Wadelsdorf,12071185
Hornsömmern,16064027
Hornstorf,13074034
Hörnum (Sylt),01054046
Horperath,07233216
Horrweiler,07339029
Horschbach,07336046
Hörscheid,07233031
Hörschhausen,07233032
Hörsel,16067088
Hörselberg-Hainich,16063098
Horst,01053057
Horst (Holstein),01061044
Horstedt,01054052
Horstedt,03357028
Hörstel,05566016
Hörsten,01058075
Horstmar,05566024
Hörup,01059123
Hösbach,09671130
Hosenfeld,06631014
Höslwang,09187145
Hoßkirch,08436047
Hosten,07232055
Hötensleben,15083320
Hottenbach,07134044
Höttingen,09577141
Hövede,01051052
Hövelhof,05774024
Hövels,07132054
Höxter,05762020
Hoya,03256014
Hoyerhagen,03256015
Hoyershausen,03254038
Hoyerswerda,14625240
Hübingen,07143036
Hüblingen,07143245
Huckelheimer Wald,09671454
Hückelhoven,05370020
Hückeswagen,05374016
Hude,01054054
Hüde,03251020
Hude (Oldb),03458010
Hüffelsheim,07133048
Hüffenhardt,08225042
Hüffler,07336047
Hüfingen,08326027
Hügelsheim,08216022
Huglfing,09190131
Hugoldsdorf,13073039
Huisheim,09779167
Huje,01061045
Hülben,08415039
Hüllhorst,05770016
Hülseburg,13076065
Hülsede,03257017
Hümmel,07131033
Hummelfeld,01058084
Hummelshain,16074042
Hummeltal,09472155
Hümmerich,07138030
Hümpfershausen,16066033
Humptrup,01054055
Hundelshausen,09678453
Hunderdorf,09278139
Hundeshagen,16061052
Hundhaupten,16076033
Hunding,09271126
Hundsangen,07143037
Hundsbach,07133049
Hundsdorf,07143038
Hünfeld,06631015
Hünfelden,06533008
Hungen,06531008
Hungenroth,07140060
Hünstetten,06439007
Hünxe,05170016
Hunzel,07141063
Hupperath,07231062
Hurlach,09181126
Hürtgenwald,05358016
Hürth,05362028
Hürup,01059126
Husby,01059127
Hüsby,01059041
Husum,01054056
Husum,03256016
Hütschenhausen,07335016
Hüttblek,01060042
Hütten,01058083
Hütten,07232056
Hüttenberg,06532014
Hütterscheid,07232057
Hutthurm,09275128
Hüttingen an der Kyll,07232058
Hüttingen bei Lahr,07232059
Hüttisheim,08425064
Hüttlingen,08136033
Hüven,03454023
Huy,15085185
Ibach,08337059
Ibbenbüren,05566028
Ichenhausen,09774143
Ichstedt,16065039
Icking,09173130
Idar-Oberstein,07134045
Idelberg,07132056
Iden,15090270
Idenheim,07232060
Idesheim,07232061
Idstedt,01059042
Idstein,06439008
Iffeldorf,09190132
Iffezheim,08216023
Ifta,16063039
Igel,07235051
Igensdorf,09474140
Igersheim,08128058
Iggensbach,09271127
Iggingen,08136034
Igling,09181127
Ihlienworth,03352025
Ihlow,03452012
Ihlow,12072157
Ihringen,08315059
Ihrlerstein,09273133
Ilberstedt,15089185
Ilbesheim,07333031
Ilbesheim bei Landau in der Pfalz,07337042
Illerich,07135042
Illerkirchberg,08425137
Illerrieden,08425066
Illertissen,09775129
Illesheim,09575133
Illingen,08236028
Illingen,10043112
Illmensee,08437056
Illschwang,09371131
Ilmenau,16070029
Ilmmünster,09186130
Ilmtal,16070056
Ilmtal-Weinstraße,16071101
Ilsede,03157009
Ilsenburg (Harz),15085190
Ilsfeld,08125046
Ilshofen,08127043
Ilvesheim,08226036
Immendingen,08327025
Immenhausen,06633014
Immenreuth,09377127
Immenstaad am Bodensee,08435024
Immenstadt i. Allgäu,09780124
Immenstedt,01051054
Immenstedt,01054057
Immerath,07233034
Immert,07231064
Immesheim,07333032
Impflingen,07337043
Imsbach,07333033
Imsweiler,07333034
Inchenhofen,09771141
Inden,05358020
Ingelbach,07132057
Ingeleben,03154011
Ingelfingen,08126039
Ingelheim am Rhein,07339030
Ingendorf,07232062
Ingenried,09190133
Ingersheim,08118077
Ingersleben,15083323
Ingoldingen,08426062
Ingolstadt,09161000
Innernzell,09272128
Inning a. Ammersee,09188126
Inning a. Holz,09177122
Insel Hiddensee,13073040
Insel Lütje Hörn,03457501
Insel Poel,13074035
Insheim,07337044
Insingen,09571169
Insul,07131034
Inzell,09189124
Inzigkofen,08437059
Inzlingen,08336043
Iphofen,09675139
Ippenschied,07133050
Ippesheim,09575134
Ipsheim,09575135
Irchenrieth,09374127
Irlbach,09278140
Irmenach,07231501
Irmtraut,07143246
Irndorf,08327027
Irrel,07232063
Irrhausen,07232245
Irsch,07235052
Irschenberg,09182123
Irsee,09777139
Irtenberger Wald,09679453
Isen,09177123
Isenburg,07138031
Isenbüttel,03151013
Iserlohn,05962024
Isernhagen,03241008
Isert,07132058
Ismaning,09184130
Isny im Allgäu,08436049
Ispringen,08236030
Isselbach,07141064
Isselburg,05554032
Isseroda,16071036
Issersheilingen,16064029
Issigau,09475137
Issum,05154020
Isterberg,03456010
Itterbeck,03456011
Ittlingen,08125047
Itzehoe,01061046
Itzgrund,09473138
Itzstedt,01060043
Iven,13075053
Ivenack,13071068
Jabel,13071069
Jachenau,09173131
Jacobsdorf,12067237
Jade,03461005
Jagel,01059043
Jagsthausen,08125048
Jagstzell,08136035
Jahnsdorf/Erzgeb.,14521310
Jahrsdorf,01058085
Jakobsdorf,13073041
Jakobsweiler,07333035
Jameln,03354011
Jamlitz,12061224
Jämlitz-Klein Düben,12071189
Jandelsbrunn,09272129
Janneby,01059128
Jänschwalde,12071193
Jardelund,01059129
Jarmen,13075054
Jatznick,13075055
Jeckenbach,07133051
Jelmstorf,03360012
Jembke,03151014
Jemgum,03457012
Jena,16053000
Jenalöbnitz,16074043
Jengen,09777140
Jerichow,15086080
Jerrishoe,01059131
Jersbek,01062036
Jerxheim,03154012
Jesberg,06634010
Jesendorf,13074036
Jesenwang,09179130
Jesewitz,14730140
Jessen (Elster),15091145
Jesteburg,03353020
Jestetten,08337060
Jettenbach,07336048
Jettenbach,09183122
Jettingen,08115053
Jettingen-Scheppach,09774144
Jetzendorf,09186132
Jevenstedt,01058086
Jever,03455007
Joachimsthal,12060100
Jockgrim,07334012
Johannesberg,09671133
Johanngeorgenstadt,14521320
Johanniskirchen,09277126
Jöhstadt,14521330
Joldelund,01054059
Jonaswalde,16077018
Jonsdorf,14626210
Jördenstorf,13072049
Jork,03359028
Jörl,01059132
Jossgrund,06435016
Jübar,15081225
Jübek,01059044
Jüchen,05162012
Jückelberg,16077019
Jucken,07232246
Judenbach,16072009
Jugenheim in Rheinhessen,07339031
Jühnde,03152013
Juist,03452013
Julbach,09277127
Jülich,05358024
Juliusburg,01053058
Jungingen,08417036
Jünkerath,07233035
Jürgenshagen,13072050
Jürgenstorf,13071070
Jüterbog,12072169
Kaaks,01061047
Kaarst,05162016
Kabelhorst,01055023
Kabelsketal,15088150
Käbschütztal,14627080
Kaden,07143247
Kadenbach,07143039
Kahl a. Main,09671134
Kahla,16074044
Kaifenheim,07135043
Kail,07135044
Kaisborstel,01061048
Kaiserhammer Forst-Ost,09479453
Kaiserpfalz,15084246
Kaisersbach,08119037
Kaisersesch,07135045
Kaiserslautern,07312000
Kaiser-Wilhelm-Koog,01051057
Kaisheim,09779169
Kakenstorf,03353021
Kalbach,06631016
Kalbe,03357029
Kalbe (Milde),15081240
Kälberberg,09672458
Kalbsrieth,16065042
Kalchreuth,09572137
Kalchreuther Forst,09572457
Kalefeld,03155006
Kalenborn,07131036
Kalenborn,07135046
Kalenborn-Scheuern,07233036
Kalkar,05154024
Kalkhorst,13074037
Kalkofen,07333036
Kall,05366024
Kalletal,05766036
Kallmerode,16061054
Kallmünz,09375156
Kallstadt,07332028
Kalt,07137041
Kaltenborn,07131037
Kaltenengers,07137209
Kaltenholzhausen,07141065
Kaltenkirchen,01060044
Kaltennordheim,16063102
Kaltensundheim,16066035
Kaltental,09777141
Kaltenwestheim,16066036
Kalübbe,01057032
Kamen,05978020
Kamenz,14625250
Kamern,15090285
Kammeltal,09774145
Kammerforst,07143040
Kammerforst,16064032
Kammerstein,09576128
Kamminke,13075056
Kammlach,09778180
Kamp-Bornhofen,07141066
Kampen (Sylt),01054061
Kämpfelbach,08236074
Kamp-Lintfort,05170020
Kamsdorf,16073036
Kandel,07334013
Kandern,08336045
Kankelau,01053059
Kannawurf,16068028
Kanzach,08426064
Kanzem,07235055
Kapellendorf,16071037
Kapellen-Drusweiler,07337045
Kaperich,07233217
Kappel,07140062
Kappel-Grafenhausen,08317152
Kappeln,01059045
Kappeln,07336049
Kappelrodeck,08317056
Kapsweyer,07337046
Karbach,07140063
Karbach,09677146
Karben,06440012
Karby,01058087
Karenz,13076067
Kargow,13071071
Karl,07231065
Karlsbad,08215096
Karlsburg,13075057
Karlsdorf,16074045
Karlsdorf-Neuthard,08215103
Karlsfeld,09174126
Karlshagen,13075058
Karlshausen,07232064
Karlshuld,09185139
Karlskron,09185140
Karlsruhe,08212000
Karlstadt,09677148
Karlstein a. Main,09671114
Karlum,01054062
Karnin,13073042
Karolinenkoog,01051058
Karrenzin,13076068
Karsbach,09677149
Karsdorf,15084250
Karstädt,12070173
Karstädt,13076069
Karwitz,03354012
Kasbach-Ohlenberg,07138501
Kaschenbach,07232065
Kasdorf,07141067
Kasel,07235056
Kasel-Golzig,12061244
Kasendorf,09477124
Käshofen,07340212
Kasseburg,01053060
Kasseedorf,01055024
Kassel,06611000
Kassow,13072051
